UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Temp_Diff,Torque_RPM_Ratio,Air temperature [K]_Rolling_Mean,Air temperature [K]_Rolling_Std,Process temperature [K]_Rolling_Mean,Process temperature [K]_Rolling_Std,Torque [Nm]_Rolling_Mean,Torque [Nm]_Rolling_Std
5000,M19859,M,0.9130434782608674,0.8888888888888857,0.21187427240977885,0.5151098901098901,0.12648221343873517,0,0,0,0,0,0,1,0.35555555555555585,0.41015522435770774,0.9118942731277571,0.19611613671987904,0.8841309823677577,0.42320736981714957,0.2525679758308157,0.5336100724389234
5001,L52180,L,0.9130434782608674,0.8765432098765444,0.3864959254947614,0.271978021978022,0.13833992094861658,0,0,0,0,0,0,1,0.3333333333333417,0.1849970861077696,0.9140969162995631,0.24019223201509343,0.8891687657430651,0.17277368594146392,0.15468277945619324,0.5193012586180721
5002,M19861,M,0.9021739130434767,0.864197530864196,0.5855646100116415,0.1895604395604396,0.14624505928853754,0,0,0,0,0,0,1,0.3333333333333288,0.10843474192434595,0.9140969162995631,0.24019223201509343,0.886649874055415,0.27317918285870585,0.0,0.4315983029488725
5003,L52182,L,0.9130434782608674,0.8765432098765444,0.2671711292200233,0.38324175824175827,0.15810276679841895,0,0,0,0,0,0,1,0.3333333333333417,0.29059484580515743,0.9162995594713621,0.2401922320220737,0.886649874055415,0.27317918285870585,0.12265861027190339,0.3415219401316146
5004,L52183,L,0.9130434782608674,0.8765432098765444,0.15657741559953442,0.6524725274725274,0.1660079051383399,0,0,0,0,0,0,1,0.3333333333333417,0.5499764026630196,0.9185022026431753,0.19611613674552617,0.886649874055415,0.27317918285870585,0.2803625377643505,0.5288977867862042
5005,L52184,L,0.9130434782608674,0.8765432098765444,0.11408614668218864,0.5837912087912087,0.17391304347826086,0,0,0,0,0,0,1,0.3333333333333417,0.5219023987510983,0.9185022026431682,0.19611613674552617,0.8841309823677577,0.1727736859330178,0.31057401812688823,0.5669565251766794
5006,M19865,M,0.9130434782608674,0.8888888888888857,0.16065192083818403,0.6717032967032966,0.1818181818181818,0,0,0,0,0,0,1,0.35555555555555585,0.5627165512394303,0.9185022026431682,0.19611613674552617,0.886649874055415,0.27317918285870585,0.48640483383685795,0.5904706933435783
5007,M19866,M,0.9130434782608674,0.8765432098765444,0.11525029103608853,0.5975274725274724,0.19367588932806323,0,0,0,0,0,0,1,0.3333333333333417,0.5328173440724181,0.9207048458149814,0.0,0.8891687657430651,0.17277368594146392,0.6658610271903324,0.3134915079694529
5008,L52187,L,0.9239130434782581,0.8888888888888857,0.15948777648428414,0.6112637362637362,0.20553359683794464,0,0,0,0,0,0,1,0.3333333333333288,0.5147181362901817,0.9229074889867803,0.19611613676280543,0.8916876574307295,0.21160368542849903,0.7661631419939575,0.07828211816678672
5009,H34422,H,0.9130434782608674,0.8765432098765444,0.18626309662398144,0.5357142857142856,0.2134387351778656,0,0,0,0,0,0,1,0.3333333333333417,0.4390310012300637,0.9229074889867874,0.19611613676280543,0.8916876574307295,0.21160368542849903,0.7148036253776434,0.11433212397865608
5010,L52189,L,0.9130434782608674,0.8765432098765444,0.20663562281722936,0.5068681318681318,0.23320158102766797,0,0,0,0,0,0,1,0.3333333333333417,0.40640178086453,0.9229074889867803,0.19611613676280543,0.8916876574307224,0.21160368542849903,0.6809667673716012,0.16239408079105266
5011,L52190,L,0.9130434782608674,0.8765432098765444,0.21827706635622823,0.4739010989010988,0.24110671936758893,0,0,0,0,0,0,1,0.3333333333333417,0.37598113799135935,0.9229074889867803,0.19611613676280543,0.8891687657430722,0.17277368594146392,0.5939577039274923,0.14303749669162946
5012,M19871,M,0.9130434782608674,0.8765432098765444,0.2712456344586729,0.41208791208791207,0.24901185770750986,0,0,0,0,0,0,1,0.3333333333333417,0.30981728508352346,0.9229074889867803,0.19611613676280543,0.8891687657430722,0.17277368594146392,0.5123867069486402,0.18917940851409815
5013,M19872,M,0.9239130434782581,0.8888888888888857,0.3766006984866125,0.3296703296703297,0.2608695652173913,0,0,0,0,0,0,1,0.3333333333333288,0.2239420557894914,0.9229074889867803,0.19611613676280543,0.8891687657430651,0.17277368594146392,0.3885196374622356,0.2147703950748886
5014,M19873,M,0.9239130434782581,0.8888888888888857,0.24796274738067525,0.4313186813186814,0.2727272727272727,0,0,0,0,0,0,1,0.3333333333333288,0.33216935329174163,0.9251101321585864,0.2401922320501768,0.8916876574307295,0.21160368542849903,0.3425981873111784,0.16998401159051288
5015,L52194,L,0.9239130434782581,0.9012345679012341,0.16530849825378346,0.47802197802197804,0.2845849802371541,0,0,0,0,0,0,1,0.35555555555555585,0.40416957712320273,0.9273127753304067,0.24019223205710588,0.896725440806037,0.32322996800509257,0.32990936555891215,0.14784036344328427
5016,L52195,L,0.9347826086956488,0.9012345679012341,0.34400465657741564,0.3379120879120879,0.2924901185770751,0,0,0,0,0,0,1,0.3333333333333417,0.23719825342169654,0.9317180616740117,0.31008683754309396,0.9017632241813516,0.3232299680097581,0.2700906344410875,0.1570317529030261
5017,L52196,L,0.9347826086956488,0.9012345679012341,0.13969732246798605,0.6002747252747253,0.30039525691699603,0,0,0,0,0,0,1,0.3333333333333417,0.5185675090920412,0.9361233480176239,0.2401922320847511,0.9068010075566661,0.2116036854498793,0.35287009063444097,0.30351713925308466
5018,L52197,L,0.9347826086956488,0.9012345679012341,0.18335273573923172,0.5659340659340659,0.308300395256917,0,0,0,0,0,0,1,0.3333333333333417,0.46431158007865175,0.9383259911894299,0.24019223209173135,0.9093198992443305,0.17277368597629483,0.4567975830815708,0.28487918523648886
5019,M19878,M,0.9347826086956488,0.9012345679012341,0.2630966239813738,0.45054945054945056,0.3162055335968379,0,0,0,0,0,0,1,0.3333333333333417,0.3403236961755915,0.940528634361236,0.19611613683083903,0.9118387909319878,0.0,0.4652567975830816,0.27876619717826456
5020,M19879,M,0.9456521739130395,0.9135802469135825,0.17345750873108268,0.49038461538461536,0.32806324110671936,0,0,0,0,0,0,1,0.3333333333333417,0.4099287396750297,0.9449339207048411,0.1961161368481183,0.914357682619638,0.17277368598529336,0.47069486404833827,0.27844159648661926
5021,L52200,L,0.9565217391304373,0.9135802469135825,0.2258440046565775,0.4464285714285714,0.33992094861660077,0,0,0,0,0,0,1,0.31111111111111467,0.3521038613318572,0.9493392070484603,0.3922322711732981,0.9168765743073024,0.21160368546453373,0.5184290030211481,0.17561159025455764
5022,L52201,L,0.9456521739130395,0.9012345679012341,0.10593713620488943,0.7870879120879121,0.34782608695652173,0,0,0,0,0,0,1,0.31111111111111467,0.7028938784620967,0.9515418502202593,0.3668996938101353,0.9168765743073024,0.21160368546453373,0.6006042296072508,0.39613350279931336
5023,L52202,L,0.9456521739130395,0.9135802469135825,0.13736903376018628,0.5947802197802198,0.3557312252964427,0,0,0,0,0,0,1,0.3333333333333417,0.5155477221723022,0.9537444933920725,0.31008683759724,0.9193954659949668,0.2116036854682324,0.6132930513595164,0.40064437360007693
5024,M19883,M,0.9456521739130395,0.9012345679012341,0.23690337601862632,0.4217032967032967,0.3636363636363636,0,0,0,0,0,0,1,0.31111111111111467,0.3293213330254192,0.9559471365638785,0.19611613689092974,0.9193954659949668,0.2116036854682324,0.6006042296072508,0.4178358164833451
5025,L52204,L,0.9347826086956488,0.9135802469135825,0.2741559953434226,0.34615384615384615,0.37549407114624506,0,0,0,0,0,0,1,0.3555555555555687,0.26196251843366763,0.9537444933920725,0.31008683759714967,0.9193954659949668,0.2116036854682324,0.5371601208459215,0.4958451183816168
5026,M19885,M,0.9347826086956488,0.9135802469135825,0.17753201396973228,0.5357142857142856,0.38339920948616596,0,0,0,0,0,0,1,0.3555555555555687,0.44371626209809795,0.9493392070484603,0.24019223212635393,0.9193954659949668,0.2116036854682324,0.5764350453172206,0.4812631480269366
5027,L52206,L,0.9347826086956488,0.9259259259259238,0.18218859138533183,0.4972527472527473,0.3952569169960474,0,0,0,0,0,0,1,0.3777777777777829,0.4109638621152619,0.9471365638766542,0.24019223211917456,0.9244332493702743,0.2731791829005239,0.4489425981873111,0.2605605543075165
5028,L52207,L,0.9456521739130395,0.9382716049382722,0.07334109429569269,0.6978021978021978,0.40316205533596833,0,0,0,0,0,0,1,0.3777777777777829,0.6538746945224422,0.9471365638766542,0.24019223211917456,0.9294710327455888,0.4404881962398861,0.4942598187311177,0.3673373487148013
5029,M19888,M,0.9347826086956488,0.9259259259259238,0.2689173457508731,0.3502747252747253,0.4110671936758893,0,0,0,0,0,0,1,0.3777777777777829,0.2664692302209692,0.9449339207048411,0.19611613684707666,0.9345088161209034,0.3232299680408586,0.46283987915407854,0.4088275760885924
5030,M19889,M,0.9347826086956488,0.9259259259259238,0.26542491268917345,0.49450549450549447,0.4229249011857707,0,0,0,0,0,0,1,0.3777777777777829,0.3709522906579391,0.9449339207048411,0.19611613684707666,0.9370277078085607,0.2731791829146121,0.5280966767371601,0.34222144080106903
5031,M19890,M,0.9347826086956488,0.9135802469135825,0.15657741559953442,0.6112637362637362,0.43478260869565216,0,0,0,0,0,0,1,0.3555555555555687,0.5165823664649924,0.9449339207048411,0.19611613684707666,0.9370277078085607,0.2731791829146121,0.5613293051359517,0.3650016058078174
5032,M19891,M,0.9239130434782581,0.9012345679012341,0.20139697322467986,0.5659340659340659,0.44664031620553357,0,0,0,0,0,0,1,0.35555555555555585,0.4543732913874229,0.9427312775330421,0.3100868375693154,0.9319899244332461,0.44048819624160274,0.5915407854984894,0.362820577691304
5033,M19892,M,0.9456521739130395,0.9135802469135825,0.3061699650756694,0.3791208791208791,0.458498023715415,0,0,0,0,0,0,1,0.3333333333333417,0.2754356333184752,0.9427312775330421,0.3100868375693154,0.9269521410579316,0.3232299680336305,0.4513595166163141,0.3106965886405998
5034,L52213,L,0.9456521739130395,0.9135802469135825,0.23050058207217705,0.6469780219780219,0.4703557312252964,0,0,0,0,0,0,1,0.3333333333333417,0.4995159642354047,0.9449339207048411,0.36689969379583787,0.9244332493702743,0.27317918290039966,0.5818731117824772,0.2876388924275976
5035,M19894,M,0.9347826086956488,0.9135802469135825,0.20139697322467986,0.5123626373626373,0.47826086956521735,0,0,0,0,0,0,1,0.3555555555555687,0.413168932719165,0.9449339207048411,0.36689969379583787,0.921914357682617,0.17277368599872053,0.589728096676737,0.28276424425224966
5036,M19895,M,0.9456521739130395,0.9259259259259238,0.19324796274738076,0.5054945054945055,0.49011857707509876,0,0,0,0,0,0,1,0.35555555555555585,0.4118898367277514,0.9471365638766542,0.39223227116862647,0.9244332493702743,0.27317918290039966,0.543202416918429,0.2622864391079509
5037,L52216,L,0.9456521739130395,0.9259259259259238,0.26018626309662407,0.467032967032967,0.5019762845849802,0,0,0,0,0,0,1,0.35555555555555585,0.35332791820003334,0.9515418502202664,0.19611613687380375,0.9294710327455817,0.21160368548280412,0.4996978851963746,0.2588955900206797
5038,M19897,M,0.9565217391304373,0.9259259259259238,0.2433061699650757,0.5123626373626373,0.5098814229249011,0,0,0,0,0,0,1,0.3333333333333288,0.3934560704799842,0.9537444933920725,0.3100868375974956,0.931989924433239,0.21160368548654793,0.5583081570996978,0.17356911593674015
5039,L52218,L,0.9565217391304373,0.9382716049382722,0.32828870779976727,0.3392857142857143,0.5217391304347826,0,0,0,0,0,0,1,0.35555555555555585,0.24214778622375344,0.9559471365638856,0.36689969381972154,0.9370277078085607,0.27317918291485077,0.4229607250755286,0.18976083118484072
5040,H34453,H,0.9565217391304373,0.9382716049382722,0.3032596041909197,0.3942307692307692,0.5296442687747035,0,0,0,0,0,0,1,0.35555555555555585,0.2867309583166388,0.9603524229074978,0.24019223216314972,0.9420654911838753,0.21160368550160333,0.3709969788519637,0.19240857609741807
5041,H34454,H,0.9565217391304373,0.9259259259259238,0.2433061699650757,0.42307692307692313,0.5494071146245059,0,0,0,0,0,0,1,0.3333333333333288,0.3278997453164564,0.9625550660793039,0.19611613691877164,0.9420654911838682,0.21160368550160333,0.33474320241691846,0.1668702387154815
5042,L52221,L,0.9456521739130395,0.9259259259259238,0.08498253783469156,0.5947802197802198,0.5691699604743082,0,0,0,0,0,0,1,0.35555555555555585,0.5523017864248481,0.9625550660793039,0.19611613691877164,0.9420654911838753,0.21160368550160333,0.3909365558912389,0.2721127119439695
5043,L52222,L,0.9565217391304373,0.9259259259259238,0.23341094295692666,0.43956043956043955,0.5770750988142292,0,0,0,0,0,0,1,0.3333333333333288,0.34391455420864486,0.9625550660793039,0.19611613691877164,0.9420654911838753,0.21160368550160333,0.3589123867069487,0.2549674941805075
5044,L52223,L,0.9565217391304373,0.9259259259259238,0.17462165308498256,0.489010989010989,0.5849802371541502,0,0,0,0,0,0,1,0.3333333333333288,0.40825193106105256,0.9625550660793039,0.19611613691877164,0.939546599496218,0.17277368603069418,0.42477341389728107,0.20405525971080016
5045,L52224,L,0.9565217391304373,0.9259259259259238,0.14202561117578583,0.6002747252747253,0.592885375494071,0,0,0,0,0,0,1,0.3333333333333288,0.5170388146868482,0.9625550660793039,0.19611613691877164,0.9370277078085607,0.0,0.5154078549848943,0.2204194127989345
5046,M19905,M,0.9565217391304373,0.9259259259259238,0.1990686845168801,0.5920329670329669,0.6007905138339921,0,0,0,0,0,0,1,0.3333333333333288,0.4757598158738005,0.9625550660793039,0.19611613691877164,0.9370277078085607,0.0,0.5897280966767372,0.19013215357962407
5047,M19906,M,0.9565217391304373,0.9259259259259238,0.14086146682188594,0.5302197802197801,0.6126482213438734,0,0,0,0,0,0,1,0.3333333333333288,0.4599451337181839,0.9647577092511028,0.0,0.9370277078085607,0.0,0.5613293051359517,0.17235579337575557
5048,M19907,M,0.9565217391304373,0.9382716049382722,0.2980209545983702,0.3502747252747253,0.6245059288537549,0,0,0,0,0,0,1,0.35555555555555585,0.2579117645551041,0.9647577092511028,0.0,0.9395465994962109,0.17277368603069418,0.5220543806646526,0.27326359012082824
5049,H34462,H,0.9456521739130395,0.9259259259259238,0.05995343422584409,0.89010989010989,0.6363636363636364,1,0,0,1,0,0,1,0.35555555555555585,0.8422806283232713,0.9625550660793039,0.19611613691877164,0.9395465994962109,0.17277368603069418,0.6984894259818729,0.5553957134269789
5050,H34463,H,0.9456521739130395,0.9135802469135825,0.17694994179278234,0.5728021978021978,0.6561264822134387,0,0,0,0,0,0,1,0.3333333333333417,0.4733720262922072,0.9603524229074978,0.24019223216314972,0.9370277078085607,0.2731791829149614,0.6864048338368579,0.5557492759880817
5051,H34464,H,0.9456521739130395,0.9012345679012341,0.310244470314319,0.36538461538461536,0.6758893280632411,0,0,0,0,0,0,1,0.31111111111111467,0.26481175084530967,0.9581497797356846,0.24019223215576554,0.9319899244332461,0.4404881962418194,0.5867069486404831,0.6272397883101545
5052,L52231,L,0.9347826086956488,0.9012345679012341,0.1816065192083819,0.49587912087912084,0.6956521739130435,0,0,0,0,0,0,1,0.3333333333333417,0.4101749777532543,0.9537444933920725,0.3100868375974956,0.9269521410579316,0.5037175235704923,0.5716012084592142,0.6302545383435896
5053,L52232,L,0.9347826086956488,0.9012345679012341,0.15424912689173464,0.6126373626373626,0.7035573122529644,0,0,0,0,0,0,1,0.3333333333333417,0.5191993589726928,0.9493392070484603,0.2401922321266384,0.9193954659949668,0.34554737064886387,0.6870090634441085,0.5533733923793138
5054,L52233,L,0.9239130434782581,0.8888888888888857,0.20139697322467986,0.4189560439560439,0.7114624505928854,0,0,0,0,0,0,1,0.3333333333333288,0.34132543555399725,0.9449339207048411,0.36689969379593096,0.9118387909319878,0.2731791828870063,0.47975830815709986,0.27788594361523866
5055,L52234,L,0.9239130434782581,0.8888888888888857,0.26251455180442385,0.43818681318681324,0.7193675889328063,0,0,0,0,0,0,1,0.3333333333333288,0.33165489834123696,0.940528634361236,0.3668996937864639,0.9068010075566733,0.21160368545084893,0.4205438066465256,0.2511253573640731
5056,H34469,H,0.9239130434782581,0.8888888888888857,0.12223515715948785,0.5741758241758241,0.7272727272727272,0,0,0,0,0,0,1,0.3333333333333288,0.508260514467797,0.9361233480176239,0.2401922320833743,0.9042821158690089,0.21160368544724045,0.5123867069486402,0.2203512751391341
5057,M19916,M,0.9347826086956488,0.8888888888888857,0.1525029103608848,0.6826923076923076,0.7470355731225296,0,0,0,0,0,0,1,0.31111111111111467,0.5773805295689426,0.9361233480176239,0.2401922320833743,0.9017632241813516,0.172773685964224,0.5945619335347431,0.31019790492661253
5058,L52237,L,0.9239130434782581,0.8888888888888857,0.11583236321303847,0.6332417582417582,0.758893280632411,0,0,0,0,0,0,1,0.3333333333333288,0.5628356715922064,0.9339207048458178,0.19611613680332454,0.8992443324936943,0.0,0.6036253776435044,0.32044262208810126
5059,L52238,L,0.9347826086956488,0.8888888888888857,0.2083818393480792,0.5315934065934066,0.7667984189723319,0,0,0,0,0,0,1,0.31111111111111467,0.42442926960659066,0.9361233480176239,0.24019223208328613,0.8992443324936943,0.0,0.6531722054380663,0.2512925541503992
5060,L52239,L,0.9347826086956488,0.8765432098765444,0.14610011641443543,0.6057692307692307,0.7747035573122529,0,0,0,0,0,0,1,0.2888888888889003,0.5188933561393283,0.9383259911894299,0.2401922320902664,0.896725440806037,0.17277368595549555,0.7268882175226586,0.13928363865310064
5061,L52240,L,0.9456521739130395,0.8765432098765444,0.2176949941792783,0.5343406593406593,0.7826086956521738,0,0,0,0,0,0,1,0.26666666666667327,0.4218814709669459,0.9427312775330421,0.31008683756893857,0.8942065491183868,0.21160368543300948,0.7093655589123865,0.1626231587770731
5062,L52241,L,0.9456521739130395,0.8888888888888857,0.1135040745052387,0.8063186813186812,0.7905138339920948,1,0,0,0,1,0,1,0.28888888888888764,0.7124189109259607,0.9449339207048411,0.36689969379531834,0.8942065491183868,0.2116036854330095,0.7637462235649547,0.30528593463435816
5063,L52242,L,0.9456521739130395,0.8888888888888857,0.08440046565774162,0.6881868131868131,0.7984189723320158,0,0,0,0,0,0,1,0.28888888888888764,0.6355800941928428,0.9493392070484532,0.24019223212511662,0.8942065491183868,0.2116036854330095,0.7879154078549847,0.31734492764206645
5064,H34477,H,0.9456521739130395,0.8888888888888857,0.19033760186263105,0.5879120879120879,0.0,0,0,0,0,0,0,1,0.28888888888888764,0.4775347981321182,0.9515418502202664,0.1961161368716334,0.8942065491183868,0.2116036854330095,0.812688821752266,0.2868694247197751
5065,L52244,L,0.9456521739130395,0.9012345679012341,0.1391152502910361,0.5260989010989011,0.01976284584980237,0,0,0,0,0,0,1,0.31111111111111467,0.4575601282082432,0.9537444933920725,0.0,0.8992443324936943,0.27317918287300935,0.7776435045317222,0.3249135103700862
5066,L52245,L,0.9565217391304373,0.9012345679012341,0.23166472642607683,0.4587912087912089,0.02766798418972332,0,0,0,0,0,0,1,0.28888888888888764,0.35891389596252565,0.9559471365638785,0.19611613688891266,0.9042821158690018,0.21160368544726302,0.7444108761329306,0.380802506206959
5067,L52246,L,0.9565217391304373,0.9135802469135825,0.22235157159487784,0.37225274725274726,0.035573122529644265,0,0,0,0,0,0,1,0.31111111111111467,0.2978212670288165,0.9581497797356775,0.24019223215333355,0.9093198992443234,0.32322996801753395,0.5534743202416917,0.3316077860941946
5068,M19927,M,0.9673913043478208,0.9259259259259238,0.13271245634458673,0.6414835164835164,0.043478260869565216,0,0,0,0,0,0,1,0.31111111111111467,0.5575809614673486,0.9625550660792968,0.366899693832263,0.9168765743073024,0.4404881962313199,0.5329305135951662,0.28692618511190643
5069,M19928,M,0.9782608695652186,0.9382716049382722,0.2165308498253784,0.4835164835164835,0.05533596837944664,0,0,0,0,0,0,1,0.31111111111111467,0.3840253903289503,0.9691629955947221,0.5000000007554247,0.9269521410579316,0.5037175235702912,0.48700906344410877,0.2645837679257668
5070,M19929,M,0.9673913043478208,0.9259259259259238,0.12339930151338774,0.6167582417582418,0.06719367588932806,0,0,0,0,0,0,1,0.31111111111111467,0.5434258478650509,0.9735682819383271,0.366899693855871,0.931989924433239,0.44048819624145213,0.5268882175226587,0.307510754985571
5071,M19930,M,0.9673913043478208,0.9135802469135825,0.25611175785797446,0.37500000000000006,0.07905138339920947,0,0,0,0,0,0,1,0.2888888888889003,0.2883087928031263,0.9757709251101332,0.3100868376515491,0.9345088161209034,0.3232299680405024,0.49003021148036263,0.3546289996257706
5072,H34485,H,0.9673913043478208,0.9012345679012341,0.15948777648428414,0.5096153846153846,0.0909090909090909,0,0,0,0,0,0,1,0.26666666666667327,0.4326317973804641,0.9779735682819464,0.19611613697713792,0.931989924433239,0.44048819624145213,0.5504531722054381,0.2922469465682438
5073,L52252,L,0.9565217391304373,0.9012345679012341,0.13969732246798605,0.5700549450549449,0.11067193675889328,0,0,0,0,0,0,1,0.28888888888888764,0.4935741601254384,0.9757709251101332,0.3100868376515491,0.9269521410579316,0.5037175235702912,0.5190332326283987,0.24468848992802983
5074,M19933,M,0.9456521739130395,0.9012345679012341,0.16647264260768335,0.5906593406593406,0.11857707509881422,0,0,0,0,0,0,1,0.31111111111111467,0.49379449665096786,0.969162995594715,0.39223227121154763,0.9193954659949597,0.3455473706488101,0.5661631419939578,0.25796157119151014
5075,L52254,L,0.9565217391304373,0.9135802469135825,0.2898719441210711,0.42307692307692313,0.13043478260869565,0,0,0,0,0,0,1,0.31111111111111467,0.31114289722856964,0.9669603524229089,0.36689969384177284,0.9168765743073024,0.21160368546528527,0.48096676737160127,0.24729872917056012
5076,L52255,L,0.9565217391304373,0.9259259259259238,0.11525029103608853,0.5879120879120879,0.13833992094861658,0,0,0,0,0,0,1,0.3333333333333288,0.5246204038551462,0.9647577092511028,0.31008683762374567,0.9193954659949668,0.3455473706488101,0.5746223564954681,0.18130191873609894
5077,L52256,L,0.9673913043478208,0.9259259259259238,0.1722933643771828,0.5645604395604394,0.14624505928853754,0,0,0,0,0,0,1,0.31111111111111467,0.46951821695804435,0.9647577092511028,0.31008683762374567,0.9244332493702743,0.38633370501236197,0.5987915407854986,0.1785490694157679
5078,L52257,L,0.9782608695652186,0.9382716049382722,0.35331781140861473,0.2898351648351648,0.1541501976284585,0,0,0,0,0,0,1,0.31111111111111467,0.20332937476986418,0.969162995594715,0.5000000007554616,0.9319899244332461,0.44048819624139196,0.47552870090634436,0.3662134655033181
5079,M19938,M,0.9782608695652186,0.9506172839506135,0.18277066356228178,0.5494505494505494,0.16205533596837943,0,0,0,0,0,0,1,0.3333333333333288,0.4516870734585726,0.9757709251101332,0.43852901051176835,0.9420654911838753,0.4404881962480272,0.45740181268882163,0.3460605814271658
5080,M19939,M,0.9673913043478208,0.9506172839506135,0.14144353899883588,0.7005494505494505,0.17391304347826086,0,0,0,0,0,0,1,0.35555555555555585,0.6001763248234698,0.9779735682819393,0.36689969386540516,0.9496221662468471,0.3863337050313619,0.5794561933534742,0.4238953720889779
5081,L52260,L,0.9673913043478208,0.9382716049382722,0.14086146682188594,0.6565934065934066,0.18577075098814227,0,0,0,0,0,0,1,0.3333333333333417,0.5643145228781168,0.9801762114537453,0.24019223222559957,0.9521410579345115,0.3232299680563495,0.6096676737160122,0.4497120127473129
5082,M19941,M,0.9565217391304373,0.9382716049382722,0.1897555296856811,0.4835164835164835,0.19367588932806323,0,0,0,0,0,0,1,0.35555555555555585,0.3964979487583536,0.9779735682819393,0.36689969386540516,0.9546599496221617,0.21160368551717465,0.5740181268882175,0.4573821066737521
5083,H34496,H,0.9565217391304373,0.9259259259259238,0.24563445867287548,0.5439560439560439,0.20553359683794464,0,0,0,0,0,0,1,0.3333333333333288,0.4155517553451792,0.9735682819383271,0.36689969385593807,0.9521410579345115,0.323229968056274,0.6858006042296071,0.23539446905564282
5084,L52263,L,0.9565217391304373,0.9135802469135825,0.09254947613504083,0.6909340659340659,0.225296442687747,0,0,0,0,0,0,1,0.31111111111111467,0.6310632627891418,0.969162995594715,0.2401922321894978,0.9445843828715326,0.4404881962495777,0.748036253776435,0.2576763251496082
5085,L52264,L,0.9565217391304373,0.9135802469135825,0.4662398137369034,0.23351648351648352,0.23320158102766797,0,0,0,0,0,0,1,0.31111111111111467,0.1479132244643328,0.9669603524229089,0.19611613693329877,0.9370277078085678,0.3863337050216334,0.5425981873111781,0.5163330822138078
5086,M19945,M,0.9456521739130395,0.9012345679012341,0.1216530849825379,0.7170329670329669,0.24110671936758893,0,0,0,0,0,0,1,0.31111111111111467,0.6294551788464859,0.9625550660793039,0.1961161369160195,0.9294710327455817,0.44048819623944063,0.5691842900302116,0.5551672583618092
5087,L52266,L,0.9456521739130395,0.9012345679012341,0.21711292200232835,0.5782967032967032,0.25296442687747034,0,0,0,0,0,0,1,0.31111111111111467,0.4553852488863117,0.9603524229074978,0.24019223216116714,0.921914357682617,0.32322996802860066,0.6108761329305136,0.5505720108393247
5088,M19947,M,0.9456521739130395,0.9012345679012341,0.3009313154831199,0.33516483516483514,0.2608695652173913,0,0,0,0,0,0,1,0.31111111111111467,0.24664162533961054,0.9581497797356846,0.24019223215398777,0.9168765743073024,0.2116036854644082,0.519033232628399,0.6220856166250128
5089,L52268,L,0.9456521739130395,0.9135802469135825,0.17287543655413273,0.510989010989011,0.2727272727272727,0,0,0,0,0,0,1,0.3333333333333417,0.42660082524793463,0.9559471365638785,0.1961161368897139,0.9168765743073024,0.2116036854644082,0.4398791540785497,0.5499610455285697
5090,M19949,M,0.9347826086956488,0.9135802469135825,0.18335273573923172,0.5961538461538461,0.28063241106719367,0,0,0,0,0,0,1,0.3555555555555687,0.48804093634718904,0.9515418502202664,0.19611613687230922,0.9168765743073024,0.2116036854644082,0.5993957703927494,0.3903698780357339
5091,M19950,M,0.9347826086956488,0.9259259259259238,0.2339930151338766,0.5068681318681318,0.2924901185770751,0,0,0,0,0,0,1,0.3777777777777829,0.39360510592502124,0.9493392070484603,0.24019223212547783,0.921914357682617,0.3232299680284989,0.5069486404833837,0.2782750041171575
5092,L52271,L,0.9347826086956488,0.9259259259259238,0.10302677532013971,0.6098901098901098,0.3043478260869565,0,0,0,0,0,0,1,0.3777777777777829,0.552168739733344,0.9471365638766471,0.24019223211829846,0.9269521410579316,0.323229968032961,0.5208459214501512,0.2975479775813391
5093,M19952,M,0.9347826086956488,0.9259259259259238,0.25611175785797446,0.5054945054945055,0.31225296442687744,0,0,0,0,0,0,1,0.3777777777777829,0.3828110078095743,0.9449339207048411,0.19611613684600362,0.931989924433239,0.21160368548485622,0.5957703927492447,0.12423556340991124
5094,M19953,M,0.9456521739130395,0.9382716049382722,0.14377182770663566,0.673076923076923,0.32411067193675885,0,0,0,0,0,0,1,0.3777777777777829,0.5758113506607881,0.9449339207048411,0.19611613684600362,0.9370277078085607,0.27317918291291926,0.6670694864048338,0.18349116974315408
5095,M19954,M,0.9565217391304373,0.9629629629629619,0.17578579743888245,0.5769230769230769,0.3359683794466403,0,0,0,0,0,0,1,0.39999999999999747,0.47730916254138384,0.9493392070484532,0.39223227117248294,0.9471032745591828,0.5037175235811253,0.6586102719033232,0.18141854105671043
5096,M19955,M,0.9565217391304373,0.9629629629629619,0.15133876600698493,0.49587912087912084,0.34782608695652173,0,0,0,0,0,0,1,0.39999999999999747,0.4258782710839789,0.9537444933920725,0.43852901047292514,0.9546599496221546,0.5859040726577842,0.6537764350453169,0.1896872675409123
5097,H34510,H,0.9673913043478208,0.9629629629629619,0.2671711292200233,0.39010989010989017,0.35968379446640314,0,0,0,0,0,0,1,0.3777777777777829,0.2955105628734288,0.9603524229074907,0.5000000007422345,0.9622166246851265,0.5463583649640733,0.5570996978851964,0.2834889978537279
5098,L52277,L,0.9673913043478208,0.9506172839506135,0.16821885913853318,0.6263736263736263,0.3794466403162055,0,0,0,0,0,0,1,0.35555555555555585,0.5212786176829225,0.9669603524229089,0.366899693842689,0.9672544080604482,0.3455473706873882,0.6102719033232628,0.30511202720469616
